Place_Name,Category,City,Price,Rating,Type,is_holiday,holiday_type,Low_Days,Medium_Days,High_Days,Weather_Suitability,Ideal_Duration,Meal_Type,Latitude,Longitude,Open_Hour,Close_Hour,Time_Slot
Juice Preuneur,Restaurant,Bandung,75000,4.3,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.947419600000001,107.63905,08:00:00,18:00:00,Morning
Nasi Pedas Maicih,Restaurant,Bandung,75000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9370781,107.6321684,09:00:00,18:00:00,Morning
KEDAI BANDUNG BONDOWOSO BOJONGSOANG,Restaurant,Bandung,75000,4.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9801633,107.6327941,08:00:00,19:00:00,Morning
PT. Nutri Prima Sejahtera,Restaurant,Bandung,75000,4.8,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.958723,107.623695,07:00:00,20:00:00,Morning
Aqiqah Alhusna,Restaurant,Bandung,75000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.964647599999999,107.6357087,07:00:00,16:00:00,Morning
RM.Putra Minang,Restaurant,Bandung,75000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9684138,107.6345986,08:00:00,19:00:00,Morning
Bubur Ayam Sibungsu,Restaurant,Bandung,75000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.967972,107.635526,09:00:00,20:00:00,Morning
Foodlife GRIYA Batununggal,Restaurant,Bandung,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9528411,107.6277415,08:00:00,17:00:00,Morning
D'Ayam Ketawa catering,Restaurant,Bandung,75000,4.3,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.9525575,107.6254345,10:00:00,19:00:00,Morning
Kantin Masboy Gondang Roso,Restaurant,Bandung,50000,4.7,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.971998499999999,107.6336292,09:00:00,16:00:00,Morning
JSI Intermedia,Restaurant,Bandung,75000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.96411,107.6380741,08:00:00,18:00:00,Morning
Mororejo,Restaurant,Bandung,75000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.972226099999999,107.6338907,09:00:00,19:00:00,Morning
Domino's Pizza,Restaurant,Bandung,100000,4.2,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.289255600000001,106.7956137,09:00:00,19:00:00,Morning
Dapur Nene,Restaurant,Bandung,75000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.963574400000001,107.6386678,10:00:00,20:00:00,Morning
Farel Patisserie Cafe,Restaurant,Bandung,100000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.962052600000001,107.6388035,09:00:00,20:00:00,Morning
Warung Pa Asep,Restaurant,Bandung,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.972483,107.6346499,08:00:00,18:00:00,Morning
KOST STT Telkom C 147,Restaurant,Bandung,75000,3.1,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9726161,107.6364393,07:00:00,17:00:00,Morning
Ayam Gober 147,Restaurant,Bandung,50000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9568017,107.6396195,08:00:00,17:00:00,Morning
Kedai Beringas & Kebuli Baim,Restaurant,Bandung,100000,4.1,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.974667999999999,107.6356815,09:00:00,18:00:00,Morning
Kebab Turki Baba Rafi,Restaurant,Bandung,75000,3.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.2976331,106.9031227,08:00:00,18:00:00,Morning
Kantin Heri,Restaurant,Bandung,50000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.878389999999999,107.606497,07:00:00,19:00:00,Morning
The Valley Bistro Café,Restaurant,Bandung,150000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.863527099999999,107.633986,10:00:00,16:00:00,Morning
Cocorico Cafe and Resto,Restaurant,Bandung,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.86294,107.6296144,09:00:00,19:00:00,Morning
Dapoer Oma Bdg,Restaurant,Bandung,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.880575899999998,107.6493012,07:00:00,18:00:00,Morning
Warung Langit,Restaurant,Bandung,50000,4.2,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.8528323,107.6478866,07:00:00,18:00:00,Morning
Lisung Dulang Resto,Restaurant,Bandung,100000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.8588088,107.6374672,07:00:00,17:00:00,Morning
Kopi Selasar Sunaryo,Restaurant,Bandung,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.8586962,107.6367309,10:00:00,18:00:00,Morning
DeTuik Resto & Wedding Venue,Restaurant,Bandung,100000,4.7,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.8767573,107.650701,07:00:00,16:00:00,Morning
De Waas,Restaurant,Bandung,100000,4.3,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.8796218,107.6500962,09:00:00,16:00:00,Morning
Warung Mia,Restaurant,Bandung,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.8682265,107.6320729,08:00:00,18:00:00,Morning
Coca Suki Restaurant,Restaurant,Bandung,150000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.8625703,107.6302616,08:00:00,19:00:00,Morning
Kampung Bareto,Restaurant,Bandung,100000,4.2,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.872312,107.6649828,08:00:00,18:00:00,Morning
Yayasan Sahabat Lingkungan Hidup (Eco Camp),Restaurant,Bandung,75000,4.7,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.8622972,107.6286541,08:00:00,16:00:00,Morning
The Parlor Hills,Restaurant,Bandung,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.8698601,107.6282757,07:00:00,20:00:00,Morning
Dago Bakery,Restaurant,Bandung,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.8633268,107.6246061,08:00:00,16:00:00,Morning
Ciramei_kichen ( Rumah Cilok ),Restaurant,Bandung,75000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.8654965,107.6241886,10:00:00,16:00:00,Morning
"LS Plus by Lakipadada : Cafe, Music Studio, Wedding Venue",Restaurant,Bandung,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.887065,107.647507,07:00:00,18:00:00,Morning
Catering Dago,Restaurant,Bandung,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.8664193,107.6230041,09:00:00,20:00:00,Morning
Mie Kocok Kaki Sapi ASO,Restaurant,Bandung,75000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.974383,107.534583,10:00:00,18:00:00,Morning
Bakso Terminal Rasa,Restaurant,Bandung,75000,4.3,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9424262,107.5413577,08:00:00,18:00:00,Morning
Waroeng Kopral ( Kopiramenmeals ),Restaurant,Bandung,75000,3.9,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9353568,107.5025177,07:00:00,17:00:00,Morning
Ayam Bakar Kabungah,Restaurant,Bandung,75000,4.8,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.9382305,107.5422123,10:00:00,18:00:00,Morning
Jagonya basreng,Restaurant,Bandung,75000,4.8,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.931063900000001,107.5361563,07:00:00,20:00:00,Morning
Shopishop,Restaurant,Bandung,75000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.9711164,107.5515761,08:00:00,17:00:00,Morning
Mie Kocok Rahayu,Restaurant,Bandung,75000,4.7,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.9518281,107.5564967,09:00:00,17:00:00,Morning
Batagor&Siomay Rista,Restaurant,Bandung,75000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.952424000000001,107.5580953,09:00:00,20:00:00,Morning
Richeese Factory TKI,Restaurant,Bandung,100000,4.2,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.9619943,107.5585442,09:00:00,18:00:00,Morning
Nasi Goreng Suka-Suka,Restaurant,Bandung,75000,4.8,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.9304477,107.490997,09:00:00,20:00:00,Morning
Fortunate Coffee Kopo,Restaurant,Bandung,100000,4.3,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.962676399999999,107.5610105,07:00:00,16:00:00,Morning
Baso Dan Mie Ayam D'Makki 1,Restaurant,Bandung,75000,4.1,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9518803,107.4801707,07:00:00,16:00:00,Morning
MIE RICA 丰富 FENG FU,Restaurant,Bandung,75000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.963144900000001,107.5619778,09:00:00,18:00:00,Morning
Hisana Fried Chicken - Margahayu Permai,Restaurant,Bandung,75000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.974590899999999,107.5590248,10:00:00,20:00:00,Morning
TTALs Korean BBQ,Restaurant,Bandung,100000,4.7,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.9462271,107.5618484,08:00:00,20:00:00,Morning
Pizza Hut Delivery - PHD Indonesia,Restaurant,Bandung,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.148927100000001,106.8225984,07:00:00,18:00:00,Morning
Indo Waffel,Restaurant,Bandung,75000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.943435799999999,107.5617839,08:00:00,17:00:00,Morning
AYAM BAKAR SEWU CRITO,Restaurant,Bandung,75000,4.2,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.963492500000001,107.5647379,10:00:00,18:00:00,Morning
Gudeg Mimi,Restaurant,Bandung,75000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9634441,107.5650248,08:00:00,20:00:00,Morning
OZT Cafe & Steak House,Restaurant,Bandung,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.963517899999999,107.5652645,09:00:00,19:00:00,Morning
Saymooo Ranch,Restaurant,Bandung,100000,4.2,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.7497554,107.4689515,08:00:00,19:00:00,Morning
Warung Cross Murah,Restaurant,Bandung,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.7510501,107.4799776,09:00:00,16:00:00,Morning
WARUNG LOSENG,Restaurant,Bandung,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.750889299999999,107.48487,07:00:00,17:00:00,Morning
Tanjakan Lotek,Restaurant,Bandung,75000,4.3,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.755495699999999,107.4763492,08:00:00,20:00:00,Morning
HENDRA ADOX,Restaurant,Bandung,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.7529828,107.4850253,10:00:00,17:00:00,Morning
Pangheotan,Restaurant,Bandung,75000,4.8,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.7534304,107.4866171,09:00:00,17:00:00,Morning
Saung Gurun Merah Sate Maranggi barokah 3,Restaurant,Bandung,75000,3.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.7556292,107.4720021,09:00:00,17:00:00,Morning
Warung Jajanan Sri Ringgit,Restaurant,Bandung,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.740024399999999,107.4851917,10:00:00,17:00:00,Morning
Warung Mamah Titi CiMenteng,Restaurant,Bandung,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.760418600000001,107.4740169,07:00:00,17:00:00,Morning
Warung Mang Acong Cimenteng,Restaurant,Bandung,75000,3.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.761058599999999,107.4754844,09:00:00,20:00:00,Morning
Mie bakso mang iwan,Restaurant,Bandung,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.762643599999999,107.4801654,07:00:00,19:00:00,Morning
Bakso Arjuna Dedeh,Restaurant,Bandung,75000,3.8,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.7363313,107.482098,08:00:00,20:00:00,Morning
Warung Teh Ema,Restaurant,Bandung,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.736260200000001,107.4821713,10:00:00,18:00:00,Morning
Kios teh Empi,Restaurant,Bandung,75000,4.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.737066899999999,107.4851211,10:00:00,19:00:00,Morning
Mie Ayam Dan Bakso Neni Marlina,Restaurant,Bandung,75000,4.9,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.735327899999999,107.4844659,08:00:00,16:00:00,Morning
Mie Ayam Bu Eunung,Restaurant,Bandung,75000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.744301900000002,107.4963387,08:00:00,16:00:00,Morning
Warung bah tarma,Restaurant,Bandung,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.765907200000001,107.4881966,08:00:00,17:00:00,Morning
Rumah makan umi elim,Restaurant,Bandung,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.766457099999999,107.4687394,07:00:00,18:00:00,Morning
Caffe didin sosis,Restaurant,Bandung,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.7638142,107.462596,07:00:00,18:00:00,Morning
CIDAFARM,Restaurant,Bandung,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.745491100000001,107.4566757,10:00:00,18:00:00,Morning
Warung Baso,Restaurant,Bandung,75000,4.7,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.832649200000001,107.3515379,10:00:00,18:00:00,Morning
Bakso Trisno Rajamandala,Restaurant,Bandung,75000,3.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.832649099999999,107.3515379,07:00:00,19:00:00,Morning
Saung mang Agus Yati,Restaurant,Bandung,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.8744913,107.3425211,08:00:00,19:00:00,Morning
Warung Kopi,Restaurant,Bandung,75000,4.1,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.8807546,107.3613028,08:00:00,17:00:00,Morning
Legok Ceuri,Restaurant,Bandung,75000,3.8,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.894785499999998,107.3329221,07:00:00,20:00:00,Morning
Mie Bakso Kabita,Restaurant,Bandung,75000,2.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.8556243,107.3451384,10:00:00,18:00:00,Morning
Warung Pojok Atin,Restaurant,Bandung,75000,4.7,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.854548800000001,107.3477211,10:00:00,16:00:00,Morning
Warung Nasi Pak Enad,Restaurant,Bandung,75000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.8895825,107.3610644,10:00:00,17:00:00,Morning
Warung Abeh,Restaurant,Bandung,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.8922142,107.359965,08:00:00,17:00:00,Morning
Warung Nasi,Restaurant,Bandung,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.8576326,107.3575978,09:00:00,17:00:00,Morning
warung kopi mamah enung,Restaurant,Bandung,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.8545617,107.3559633,10:00:00,17:00:00,Morning
WARUNG NASI ABAH,Restaurant,Bandung,75000,4.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.8939733,107.3631025,08:00:00,18:00:00,Morning
Rumah,Restaurant,Bandung,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.9707064,110.4232718,08:00:00,20:00:00,Morning
Baso Mang Udung Ciranji,Restaurant,Bandung,75000,4.8,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.890989199999999,107.3671431,10:00:00,17:00:00,Morning
Merintis,Restaurant,Bandung,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9054064,107.3452478,07:00:00,17:00:00,Morning
Baso Kumetap,Restaurant,Bandung,75000,4.7,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.8952114,107.3661383,09:00:00,17:00:00,Morning
Warung Ibu Siti Nurhikmawati,Restaurant,Bandung,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.8597354,107.3158114,10:00:00,16:00:00,Morning
Warung ma yanti,Restaurant,Bandung,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.8477994,107.3549823,09:00:00,18:00:00,Morning
BASO IPIH,Restaurant,Bandung,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.9063648,107.3308726,10:00:00,16:00:00,Morning
Warung cuneng Arumi,Restaurant,Bandung,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.869180099999999,107.3101718,08:00:00,17:00:00,Morning
Kantin Heri,Restaurant,Bandung,50000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.878389999999999,107.606497,08:00:00,18:00:00,Morning
Mie Bakso Bejo,Restaurant,Bandung,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.816421,107.6224368,07:00:00,19:00:00,Morning
The Valley Bistro Café,Restaurant,Bandung,150000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.863527099999999,107.633986,09:00:00,19:00:00,Morning
Warung Nasi Mbak Sela,Restaurant,Bandung,75000,3.9,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.8625057,107.5870491,08:00:00,19:00:00,Morning
Cocorico Cafe and Resto,Restaurant,Bandung,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.86294,107.6296144,08:00:00,18:00:00,Morning
Rumah Bunga Rizal,Restaurant,Bandung,75000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.826033999999999,107.637578,08:00:00,20:00:00,Morning
Laksana,Restaurant,Bandung,75000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.843791,107.621985,08:00:00,16:00:00,Morning
